7,48,49,48,48,48,49,51,51,51,57,53,50,49,47,49,48,52,52,47,43,45,41,40,42,44,48,54,55,55,85,62,93,65,56,48,46,39,37,41,42,39,41,49,65,77,114,93,62,60,57,54,60,65,71,77,134,143,114,134,114,114,85,104,114,71,77,124,124,114,143,151,143,164,168,151,158,158,158,168,176,164,180,173,180,173,188,184,176,173,168,176,180,151,143,176,176,173,176,158,168,168,173,164,168,164,164,158,151,134,151,143,134,143,158,168,164,158,173,151,104,124,158,164,151,164,158,143,124,158,151,151,124,158,168,151,158,158,143,134,104,93,104,104,114,85,124,151,71,71,71,62,65,65,56,77,65,65,71,71,53,54,51,51,56,51,58,60,56,65,53,60,56,57,56,60,60,58,71,71,60,65,71,62,65,65,62,58,71,65,58,71,71,58,53,58,58,52,52,50,50,48,48,48,47,45,40,38,39,39,37,36,35,34,33,31,32,33,32,27,29,30,27,31,30,30,29,29,33,34,33,37,37,33,36,33,35,36,37,36,37,38,36,34,33,32,31,32,31,36,34,32,34,34,35,34,
2,45,45,44,47,47,46,47,49,54,54,53,52,49,49,49,51,53,50,44,44,46,46,44,43,47,51,58,60,62,93,93,71,77,49,44,45,44,40,42,44,39,43,49,58,65,77,77,71,62,93,104,104,85,71,71,124,151,134,114,134,134,93,60,85,114,104,124,134,134,134,134,124,164,164,168,151,164,164,158,168,176,173,184,184,180,184,168,176,173,173,173,176,176,184,173,176,168,173,164,168,176,180,168,164,158,143,143,143,168,151,168,168,164,164,168,158,143,164,134,143,143,124,124,164,134,143,134,143,151,134,134,134,134,168,173,173,143,114,143,143,143,151,134,164,151,164,173,143,151,77,77,104,85,71,143,93,93,114,77,62,65,60,58,60,65,65,60,54,62,56,58,56,57,58,57,55,57,71,71,58,56,71,60,93,77,62,71,77,114,114,124,77,71,60,54,55,55,53,52,52,52,51,51,62,51,48,47,46,46,43,42,42,41,41,36,36,36,37,32,30,30,30,30,30,31,30,28,30,29,31,36,37,35,36,36,30,34,34,36,39,40,40,37,35,37,38,34,33,34,34,34,34,35,35,36,
0,43,46,46,43,43,42,41,47,54,57,55,53,51,49,49,51,54,50,45,47,48,48,47,48,51,51,54,93,104,93,93,56,51,48,47,49,49,51,49,48,45,48,51,50,52,53,62,93,58,60,85,93,65,71,65,77,93,124,104,134,104,134,65,62,93,85,77,114,104,143,143,164,158,168,151,134,143,168,164,164,173,176,176,184,176,168,168,168,168,180,173,168,176,173,180,173,164,164,164,168,164,176,134,176,164,124,134,164,158,158,176,164,151,164,168,173,168,173,164,168,158,151,164,164,151,143,143,151,164,151,114,85,143,143,158,143,164,168,176,173,151,158,164,151,158,176,176,164,151,158,134,151,158,176,151,134,151,151,134,114,104,85,114,93,85,77,71,62,62,85,77,85,60,60,55,60,62,77,77,71,56,58,60,65,65,65,77,104,104,124,104,77,62,57,54,58,56,55,53,56,55,55,55,52,52,53,53,51,50,50,49,49,50,48,48,45,43,41,40,36,33,33,32,31,30,30,27,27,30,29,31,34,35,32,30,31,34,34,34,37,37,36,33,33,37,37,37,36,36,36,36,35,35,35,36,
3,48,52,46,40,39,41,41,47,56,62,53,51,51,50,52,51,52,50,49,48,48,49,51,53,58,52,55,114,114,57,51,50,49,48,50,51,52,51,49,49,50,50,48,46,50,57,62,62,54,56,57,93,114,114,71,71,71,93,85,114,124,134,85,114,124,134,134,124,164,143,114,114,134,114,77,93,114,173,151,143,151,134,134,173,168,168,180,173,173,164,173,173,180,176,173,180,168,151,176,173,168,168,151,168,164,158,168,176,158,168,164,173,173,164,173,192,173,184,176,173,176,173,180,173,184,168,176,180,176,176,158,164,158,158,168,158,168,176,158,168,168,151,151,143,158,168,164,164,124,143,134,151,104,168,151,151,151,158,168,151,164,143,134,151,151,151,124,134,151,134,104,93,77,58,65,60,65,77,85,93,77,62,60,62,71,65,104,85,124,114,114,71,77,65,62,60,57,60,58,53,53,52,52,71,58,62,57,58,51,52,50,53,52,52,50,48,47,46,45,43,40,40,39,37,36,32,31,32,31,32,30,30,31,31,29,31,33,33,32,32,34,36,31,32,31,34,36,35,37,35,35,36,36,36,36,
2,45,48,44,39,40,39,43,53,93,52,48,51,52,52,55,51,48,48,48,44,47,49,53,58,93,71,65,124,58,49,49,47,48,48,49,47,47,46,47,49,52,52,51,48,50,57,57,53,57,58,60,93,124,114,114,124,104,104,114,104,158,124,104,143,143,143,143,151,168,134,124,124,104,143,93,104,151,143,134,164,143,151,168,143,168,173,180,188,184,180,176,176,176,180,176,176,176,180,176,176,168,143,151,151,168,176,188,168,173,168,168,173,164,176,176,184,180,188,192,176,176,188,184,184,184,180,176,184,195,188,180,180,173,180,184,173,173,184,173,151,176,180,176,168,158,164,164,176,164,173,168,173,134,180,164,151,164,173,173,176,164,151,173,173,164,158,143,134,143,143,114,143,114,114,85,93,114,143,158,143,114,93,71,93,114,114,71,62,93,93,124,104,124,77,93,93,62,62,57,60,57,53,56,60,57,62,60,65,52,56,51,53,53,52,52,49,48,49,50,48,45,43,46,46,43,41,45,39,37,35,34,32,29,27,31,32,35,31,31,33,34,35,36,36,30,32,34,36,35,36,34,37,36,35,33,
0,45,41,40,38,45,49,50,71,104,53,49,50,50,51,51,48,44,44,43,43,47,51,54,58,124,134,124,65,50,51,50,49,47,47,49,49,48,48,47,48,50,51,49,49,52,52,55,52,53,55,60,55,56,85,71,71,77,93,85,114,143,104,104,134,158,164,168,168,114,151,151,114,93,114,134,124,124,134,143,158,158,134,124,134,151,180,173,184,184,184,180,176,173,184,180,168,184,168,173,180,173,134,143,124,168,176,180,176,173,188,188,184,173,168,180,188,184,176,176,176,173,180,176,158,173,176,180,180,192,184,188,180,192,184,180,188,192,184,184,180,184,176,184,180,158,164,168,176,173,151,124,158,151,168,151,164,164,168,173,164,158,134,134,173,176,173,158,134,104,143,124,134,134,134,151,124,134,134,151,164,158,151,143,143,143,158,143,93,77,93,143,77,124,114,71,77,60,65,71,65,62,53,57,85,114,85,60,77,58,114,65,65,62,57,57,54,52,53,56,55,55,55,54,52,49,48,52,49,45,41,40,39,36,33,31,30,32,33,36,34,32,33,36,35,33,29,33,35,37,34,34,37,35,35,34,
0,43,47,46,46,50,57,53,65,85,56,53,53,55,57,51,46,40,42,43,45,46,50,54,77,114,85,56,52,47,46,47,48,46,45,48,49,50,51,51,52,52,56,52,52,51,50,48,49,51,51,55,49,50,53,55,54,56,53,58,58,62,71,57,93,134,104,114,124,143,143,158,134,124,114,164,151,158,151,168,151,164,151,143,143,158,168,184,184,184,176,184,176,168,184,180,176,184,173,176,180,176,173,151,158,164,176,176,158,168,188,176,188,176,176,188,184,180,173,176,176,188,188,180,176,176,176,184,176,173,176,188,180,188,192,198,198,198,195,192,184,184,188,180,184,168,188,188,184,180,176,168,176,164,173,158,158,164,151,173,184,173,164,143,143,124,151,134,151,134,151,143,151,164,134,151,158,173,134,158,168,164,168,173,164,173,173,176,151,124,158,134,124,143,85,85,114,114,77,114,85,104,62,58,58,77,85,77,93,134,151,124,164,124,93,93,93,114,124,124,143,114,114,85,71,57,60,65,65,104,60,56,54,53,51,47,45,42,39,40,39,36,35,35,36,36,34,31,34,34,35,34,37,36,36,36,
0,40,41,42,45,53,62,77,134,124,65,60,60,77,51,50,46,41,41,43,47,46,49,57,71,60,51,51,48,46,44,45,45,43,44,45,47,47,50,51,51,51,53,52,53,51,50,50,47,46,49,51,48,49,51,47,46,49,49,52,56,53,52,52,62,85,104,134,77,104,134,164,143,158,143,151,158,151,158,151,158,158,164,151,151,173,176,180,184,176,176,173,173,176,173,180,173,173,176,168,180,180,173,168,158,158,151,168,176,180,176,173,192,188,184,192,176,173,168,168,176,188,198,188,184,180,180,184,173,180,173,168,164,180,180,192,195,198,188,184,195,192,188,188,188,184,184,188,192,188,192,188,184,192,180,168,180,188,184,184,188,188,184,184,158,168,180,168,173,168,158,164,173,168,164,164,143,151,168,176,168,164,164,158,164,164,176,173,180,164,164,164,158,143,114,71,124,114,93,114,114,114,77,85,77,124,124,93,143,143,124,124,143,151,143,143,143,158,151,164,173,168,151,143,124,134,124,124,143,151,114,124,158,151,104,124,104,93,53,52,51,48,42,40,40,41,38,37,34,32,34,35,36,35,33,35,
0,43,39,38,42,49,57,60,85,143,56,54,54,58,53,49,47,43,40,43,47,48,52,65,62,52,49,49,44,43,43,44,44,42,43,43,44,44,44,46,47,46,47,48,48,49,51,51,52,51,51,54,54,51,51,51,51,49,49,51,55,48,47,53,62,93,104,85,134,114,124,134,134,151,143,158,143,104,151,143,124,104,151,143,151,168,173,180,173,176,176,168,168,173,164,173,176,168,168,164,173,158,164,143,158,134,164,173,180,188,184,184,188,188,184,176,143,151,173,168,164,173,176,180,184,168,176,173,173,180,173,173,151,168,184,184,195,184,192,184,195,176,173,192,195,184,176,176,180,184,180,168,184,176,180,176,192,184,192,188,195,192,195,184,192,192,195,195,188,195,192,188,180,188,184,188,188,184,184,184,180,176,168,164,151,158,176,173,158,164,168,158,176,151,124,134,134,143,114,134,143,114,77,114,77,151,151,134,114,168,124,134,104,134,124,158,158,151,151,164,143,176,158,164,158,164,124,143,158,134,143,164,143,134,134,124,151,173,124,114,114,71,60,52,50,50,48,47,43,38,37,37,38,36,33,34,
0,42,41,38,41,48,51,57,93,124,62,52,58,53,55,52,49,46,46,45,49,52,54,57,53,49,47,48,40,37,39,42,41,41,41,40,40,40,39,42,41,41,45,45,46,45,47,50,53,60,57,71,56,57,53,57,57,55,60,60,56,51,53,85,65,114,77,65,104,93,114,114,124,114,104,85,114,114,124,158,134,124,151,143,168,158,164,158,164,164,180,158,151,168,158,164,173,173,158,168,168,168,151,151,158,143,158,173,176,184,184,176,184,180,164,158,124,158,176,164,173,151,164,164,168,176,164,168,158,168,176,168,184,188,195,192,173,173,180,173,164,158,158,168,184,176,176,176,168,180,188,168,184,168,176,184,180,192,195,198,195,195,192,176,192,184,184,184,184,195,195,180,195,192,200,198,200,198,192,195,195,195,192,180,180,184,195,184,168,184,188,188,176,180,173,151,168,158,168,143,143,124,164,134,143,124,134,134,124,143,104,124,114,114,114,158,164,158,151,168,164,164,176,151,164,173,164,176,164,151,168,168,164,168,158,124,134,114,114,143,114,104,143,71,65,58,65,62,62,53,51,46,45,42,41,39,
0,30,36,35,41,51,58,93,143,134,71,60,60,58,54,50,48,50,51,53,52,51,52,56,53,51,48,42,31,29,34,39,38,38,37,36,36,34,32,38,36,37,38,40,41,45,44,45,52,53,57,56,53,56,58,71,62,60,58,51,52,52,62,62,65,77,71,93,114,93,104,104,104,134,104,104,93,93,77,134,158,114,104,114,158,143,143,143,134,143,143,114,114,164,151,164,168,164,151,151,164,164,143,114,114,134,164,164,168,180,173,158,173,151,85,114,104,143,173,158,158,158,164,168,164,176,164,168,164,164,176,188,188,192,184,176,168,164,180,176,176,173,176,164,176,173,188,173,168,188,184,188,192,192,192,192,188,188,195,198,192,195,195,184,192,188,184,184,195,195,195,195,192,188,188,192,198,200,198,200,192,198,192,184,192,198,200,195,195,195,195,198,188,192,188,180,188,192,195,180,176,176,188,158,164,158,173,164,151,93,143,151,134,104,151,151,164,151,151,151,158,158,168,158,176,176,188,180,180,173,173,164,173,158,134,124,168,93,151,168,158,134,143,124,114,77,124,143,151,143,164,85,62,57,52,51,
0,34,37,38,44,60,134,151,158,114,85,65,58,55,50,48,52,56,71,56,54,53,51,51,50,48,43,35,29,27,29,32,33,34,36,33,31,29,30,33,38,37,38,41,43,49,49,48,53,54,55,51,51,55,62,77,53,51,51,50,48,49,54,62,71,65,56,55,65,62,71,60,85,124,104,114,124,124,93,104,164,151,143,143,151,124,158,124,114,134,158,143,134,151,104,143,134,124,124,151,93,134,114,134,134,151,151,173,158,151,143,71,104,134,124,134,134,164,158,164,93,104,134,114,168,184,173,176,173,168,180,180,176,180,168,176,176,173,188,180,180,176,176,173,158,164,180,168,173,180,180,188,198,188,180,184,184,184,192,192,188,192,198,192,192,200,198,200,195,195,192,192,192,184,188,195,192,198,198,202,198,192,198,200,198,195,198,195,195,200,200,198,195,195,195,195,195,195,198,176,180,188,184,188,176,176,184,184,180,164,180,180,180,176,176,151,164,164,164,164,164,151,158,151,158,173,168,164,164,164,176,143,151,124,151,124,143,124,158,168,151,143,124,114,151,158,143,158,143,104,143,114,93,77,85,65,
0,38,43,47,53,104,158,158,151,114,65,71,77,53,49,51,62,77,93,85,57,51,51,50,47,42,40,33,24,22,26,25,26,29,32,30,32,36,34,32,33,38,48,52,62,77,58,54,62,56,52,51,48,54,65,77,52,49,47,48,47,48,51,54,62,58,52,52,57,58,62,62,85,104,124,151,134,134,158,134,143,164,151,158,134,164,164,151,151,158,134,114,104,134,134,134,143,104,93,124,77,104,85,114,93,151,134,164,143,114,124,93,104,114,143,158,151,151,158,151,114,104,124,143,164,176,168,173,158,158,151,164,173,173,176,176,158,158,184,184,188,184,188,168,151,158,173,173,173,176,168,176,188,180,184,188,192,192,184,184,195,192,195,200,200,198,198,198,198,188,188,195,188,195,192,195,195,195,200,198,198,198,192,195,188,188,192,198,192,198,188,188,184,192,195,192,198,198,192,195,198,192,192,180,188,180,180,192,192,192,188,192,192,188,180,176,176,168,188,176,158,143,134,134,143,173,164,158,124,134,151,114,124,104,114,143,143,134,134,151,143,151,124,151,151,168,164,151,151,143,151,143,104,85,114,104,
5,49,53,55,60,93,151,143,143,62,55,60,85,56,54,60,93,134,93,71,55,51,49,52,47,44,39,30,18,19,22,20,22,27,28,27,28,32,29,29,35,44,56,93,124,134,114,65,52,50,55,54,51,71,85,77,52,48,47,47,48,52,54,58,62,53,48,51,53,60,71,71,85,114,143,143,114,143,151,124,124,143,143,143,168,168,173,134,143,158,158,124,124,114,134,124,114,85,93,104,93,114,93,62,85,114,114,114,114,114,114,114,93,104,151,151,143,114,151,151,158,151,124,134,124,158,164,158,151,158,158,173,180,176,168,180,158,164,173,176,184,184,173,173,180,176,173,173,173,168,173,173,164,164,176,180,188,188,192,184,180,188,188,192,198,195,192,188,184,195,192,192,188,198,195,195,195,195,198,200,195,195,198,200,192,198,200,200,198,192,192,200,192,188,184,198,198,195,195,198,198,184,180,188,192,176,180,184,180,184,192,192,198,198,188,184,184,188,192,184,176,180,164,176,176,168,164,164,134,158,158,124,151,114,114,151,114,124,134,93,134,143,143,151,114,151,143,158,134,77,114,124,93,124,124,85,
10,54,52,55,77,114,158,104,93,62,60,104,71,65,93,158,143,151,143,93,62,57,65,52,51,48,41,36,23,28,19,22,22,27,30,30,30,30,25,26,41,49,57,104,114,114,104,93,57,50,55,57,65,65,85,60,51,47,49,49,51,58,55,65,54,48,44,47,48,58,85,71,71,124,134,104,114,134,143,143,134,104,143,143,158,168,168,158,134,124,114,104,104,124,143,114,124,93,114,93,134,114,134,104,104,71,104,114,104,114,77,77,93,124,124,114,124,124,124,124,168,151,134,151,114,124,114,114,124,151,143,143,173,158,104,151,104,134,164,168,168,173,168,188,188,176,180,173,168,158,158,168,158,188,184,176,176,180,180,180,168,173,173,168,173,192,195,195,192,188,184,180,192,195,188,188,192,195,200,200,192,188,184,195,195,198,198,192,195,198,198,200,198,188,188,192,188,198,198,184,184,180,180,188,192,184,188,188,188,192,192,176,180,188,188,188,192,198,195,188,195,184,188,184,192,180,164,164,176,168,158,143,124,134,158,143,151,124,124,134,151,114,158,124,93,124,77,93,71,53,52,62,71,104,104,77,
13,57,53,55,77,143,124,57,53,52,53,56,57,58,71,134,134,143,143,104,58,62,158,124,54,45,42,39,34,32,27,19,24,29,29,29,25,17,23,31,46,48,57,93,93,104,104,124,104,55,77,143,114,62,71,65,58,52,50,53,58,55,54,55,50,48,47,47,48,51,53,51,51,55,60,55,62,71,65,143,134,85,134,151,134,114,168,168,164,151,143,85,104,124,124,114,124,93,93,114,114,124,134,104,85,85,143,85,114,104,104,124,104,93,114,134,134,93,134,114,143,143,151,134,134,124,124,134,124,124,134,134,134,143,114,124,134,143,151,151,143,158,168,173,164,173,168,173,176,173,168,173,168,176,188,180,180,184,176,164,173,168,168,151,158,173,176,188,180,180,184,180,184,180,188,188,184,192,195,192,198,180,192,195,198,200,198,198,198,192,195,200,198,195,188,192,195,200,200,188,192,188,184,195,188,188,184,188,188,188,188,184,180,184,176,188,176,192,188,195,184,176,176,188,192,192,184,188,192,184,180,164,151,164,164,143,143,158,158,151,151,124,124,143,93,124,93,85,71,56,62,85,104,143,114,85,
14,85,62,58,104,77,55,47,46,45,46,48,50,51,55,124,104,124,143,58,51,52,58,65,52,47,45,41,39,33,30,27,27,23,23,26,26,26,29,34,43,46,51,57,58,134,134,134,114,104,124,151,124,77,93,93,71,71,54,54,77,62,51,53,52,50,48,46,46,46,46,41,41,42,44,48,48,47,48,53,57,56,65,77,71,93,85,124,124,124,104,124,114,114,114,77,114,85,124,93,93,124,114,93,93,93,114,104,93,77,85,104,93,71,85,124,77,93,134,104,114,134,124,134,124,134,104,114,114,114,77,114,143,143,124,114,151,134,151,134,114,143,143,151,158,158,158,151,158,164,151,164,158,168,176,168,168,184,173,176,184,176,173,173,151,151,173,168,168,173,168,173,168,173,168,184,188,188,192,195,195,188,192,192,195,195,198,200,195,198,195,200,202,198,200,195,198,198,202,195,184,176,188,180,173,173,184,180,176,180,192,192,176,176,180,184,184,173,176,195,188,184,192,173,184,188,195,192,195,180,173,184,176,164,180,180,176,173,168,158,164,134,143,114,114,114,143,114,104,60,93,124,85,124,151,114,
